	FP3194  TIM-JPL 42cm-1 LPE	03 Aug 2022		
142.555657	0.007498680567			
142.618154	0.009557098934			
142.680651	0.01098550769			
142.743148	0.01139888295			
142.805645	0.01059844323			
142.868142	0.008798414078			
142.930639	0.006673052277			
142.993136	0.005139841909			
143.055633	0.004608941831			
143.11813	0.003953402484			
143.180627	0.002601157418			
143.243124	0.001419888103			
143.305621	0.001518253994			
143.368118	0.001709778849			
143.430615	0.001158287543			
143.493112	0.0004611163088			
143.555609	0.0008924738587			
143.618106	0.00107478373			
143.680603	0.0006787317401			
143.7431	0.0003097797834			
143.805597	0.0005593712461			
143.868094	0.0006060231669			
143.930591	0.000765934099			
143.993088	0.001211796089			
144.055585	0.00162144154			
144.118082	0.001736177219			
144.180579	0.001690209952			
144.243076	0.001719822625			
144.305573	0.001667108895			
144.36807	0.00128277558			
144.430567	0.0006726527036			
144.493064	0.0009415716279			
144.555561	0.001273419921			
144.618058	0.001310668915			
144.680555	0.001132938954			
144.743052	0.001124293308			
144.805549	0.001130109027			
144.868046	0.0009652758949			
144.930543	0.0007674307786			
144.99304	0.0007140834125			
145.055537	0.000738224305			
145.118034	0.0006522046071			
145.180531	0.0004413688087			
145.243028	0.0004556299889			
145.305525	0.0006301547219			
145.368022	0.0008029331424			
145.430519	0.0009051120454			
145.493016	0.0009623118743			
145.555513	0.001024292466			
145.61801	0.001148097192			
145.680507	0.001319270803			
145.743004	0.001435219991			
145.805501	0.001503728992			
145.867998	0.001565457595			
145.930495	0.001513179597			
145.992992	0.001612484256			
146.055489	0.001732505911			
146.117986	0.001555567299			
146.180483	0.001413768361			
146.24298	0.001482676906			
146.305477	0.001398512876			
146.367974	0.0011790325			
146.430471	0.001316493425			
146.492968	0.001727315301			
146.555465	0.001858261413			
146.617962	0.001620398859			
146.680459	0.001409404045			
146.742956	0.001391572481			
146.805453	0.001754589201			
146.86795	0.001963142069			
146.930447	0.001982302079			
146.992944	0.002066432792			
147.055441	0.002132694978			
147.117938	0.001989002582			
147.180435	0.001718048436			
147.242932	0.001538612737			
147.305429	0.001420178475			
147.367926	0.001134229605			
147.430423	0.0008151896163			
147.49292	0.0006678877422			
147.555417	0.0006533000328			
147.617914	0.0008729625037			
147.680411	0.001160312198			
147.742908	0.001492373127			
147.805405	0.001594865069			
147.867902	0.001306076025			
147.930399	0.0011953614			
147.992896	0.001418282875			
148.055393	0.001460350229			
148.11789	0.00114957488			
148.180387	0.0006435665179			
148.242884	0.0006483265771			
148.305381	0.0008355764213			
148.367878	0.0008015515927			
148.430375	0.0006648712498			
148.492872	0.0008089281925			
148.555369	0.0008656029961			
148.617866	0.0009489118876			
148.680363	0.001160523651			
148.74286	0.001521485885			
148.805357	0.001781340106			
148.867854	0.001670759674			
148.930351	0.001319789266			
148.992848	0.001197432027			
149.055345	0.001353342684			
149.117842	0.001169068356			
149.180339	0.0005820867594			
149.242836	0.0006045689768			
149.305333	0.001389496914			
149.36783	0.001950732063			
149.430327	0.002133023673			
149.492824	0.00199097473			
149.555321	0.001661475286			
149.617818	0.001291501202			
149.680315	0.001081313565			
149.742812	0.0009941959838			
149.805309	0.0007948090804			
149.867806	0.00052246422			
149.930303	0.000646005091			
149.9928	0.0008705590476			
150.055297	0.0007616882088			
150.117794	0.0003816937086			
150.180291	0.0006276123346			
150.242788	0.001208596704			
150.305285	0.001479024102			
150.367782	0.001348053518			
150.430279	0.00107877927			
150.492776	0.001200151965			
150.555273	0.001454690665			
150.61777	0.001664721331			
150.680267	0.001919669325			
150.742764	0.002073022715			
150.805261	0.001881935969			
150.867758	0.001440693383			
150.930255	0.001294239409			
150.992752	0.001621028214			
151.055249	0.001910993678			
151.117746	0.001719145436			
151.180243	0.001595749673			
151.24274	0.002163952078			
151.305237	0.002474464857			
151.367734	0.002469187459			
151.430231	0.00239731024			
151.492728	0.002437647092			
151.555225	0.002410863521			
151.617722	0.002039798296			
151.680219	0.001522556721			
151.742716	0.001453573325			
151.805213	0.001760987506			
151.86771	0.00183750973			
151.930207	0.001656249165			
151.992704	0.001855881926			
152.055201	0.002333651239			
152.117698	0.00249728697			
152.180195	0.002195726419			
152.242692	0.001587307995			
152.305189	0.0009328847411			
152.367686	0.0004775962483			
152.430183	0.0005988726507			
152.49268	0.0008883857771			
152.555177	0.000974355968			
152.617674	0.0008181701632			
152.680171	0.0005153474821			
152.742668	0.0003132442589			
152.805165	0.0003546006865			
152.867662	0.0007142726103			
152.930159	0.001287102265			
152.992656	0.00180397196			
153.055153	0.001992535623			
153.11765	0.001751061798			
153.180147	0.001337049751			
153.242644	0.001252210008			
153.305141	0.001375787859			
153.367638	0.00139131603			
153.430135	0.00113586563			
153.492632	0.0008736775392			
153.555129	0.000999333504			
153.617626	0.001425676802			
153.680123	0.001813722731			
153.74262	0.002000560787			
153.805117	0.001900367606			
153.867614	0.00155725277			
153.930111	0.001239225197			
153.992608	0.001148863801			
154.055105	0.001115673371			
154.117602	0.0009352024895			
154.180099	0.0006177348976			
154.242596	0.0005242167628			
154.305093	0.0006255037462			
154.36759	0.0005914333685			
154.430087	0.0003801487579			
154.492584	0.0002746302877			
154.555081	0.0003840958289			
154.617578	0.0004463153021			
154.680075	0.0006010287839			
154.742572	0.0008955184728			
154.805069	0.00111628118			
154.867566	0.001111853079			
154.930063	0.0009106163758			
154.99256	0.0008094483772			
155.055057	0.001030461839			
155.117554	0.001225690792			
155.180051	0.001405958389			
155.242548	0.001490944301			
155.305045	0.001292535223			
155.367542	0.0009966734523			
155.430039	0.001094120691			
155.492536	0.001590803841			
155.555033	0.001797219957			
155.61753	0.001493452833			
155.680027	0.0008853284388			
155.742524	0.00109176951			
155.805021	0.001381504805			
155.867518	0.001455509552			
155.930015	0.001392132897			
155.992512	0.001544038919			
156.055009	0.00176517728			
156.117506	0.001581291533			
156.180003	0.000888451247			
156.2425	0.000224618421			
156.304997	0.001023234428			
156.367494	0.001678750226			
156.429991	0.001928174346			
156.492488	0.001933156217			
156.554985	0.001908933806			
156.617482	0.001842119339			
156.679979	0.00164141259			
156.742476	0.001338832361			
156.804973	0.001012487712			
156.86747	0.0009067323079			
156.929967	0.001330645721			
156.992464	0.001655101144			
157.054961	0.001852895036			
157.117458	0.001880909248			
157.179955	0.001764254296			
157.242452	0.001631374132			
157.304949	0.001487526995			
157.367446	0.00139363035			
157.429943	0.001545167775			
157.49244	0.001794396284			
157.554937	0.001876267184			
157.617434	0.001656144855			
157.679931	0.001300687337			
157.742428	0.00117149377			
157.804925	0.001162456814			
157.867422	0.001393236208			
157.929919	0.001870349917			
157.992416	0.001971113075			
158.054913	0.001692728534			
158.11741	0.001372937876			
158.179907	0.001304385509			
158.242404	0.00194510922			
158.304901	0.002520018473			
158.367398	0.002651365369			
158.429895	0.002342517697			
158.492392	0.001809225452			
158.554889	0.001391049554			
158.617386	0.001247172597			
158.679883	0.001401544786			
158.74238	0.001445179788			
158.804877	0.001305810028			
158.867374	0.001351637771			
158.929871	0.001385250298			
158.992368	0.001343589514			
159.054865	0.001342490253			
159.117362	0.00124129017			
159.179859	0.001137747646			
159.242356	0.001416450996			
159.304853	0.00139420999			
159.36735	0.001029986233			
159.429847	0.001196383041			
159.492344	0.00189275749			
159.554841	0.002377036235			
159.617338	0.002407691377			
159.679835	0.002259078746			
159.742332	0.002164169533			
159.804829	0.002118436384			
159.867326	0.002133208953			
159.929823	0.002084603373			
159.99232	0.001990863815			
160.054817	0.001980623983			
160.117314	0.002020192142			
160.179811	0.001990856673			
160.242308	0.001958178462			
160.304805	0.0021286041			
160.367302	0.002414424845			
160.429799	0.002630160789			
160.492296	0.002567675722			
160.554793	0.002259614587			
160.61729	0.002306368076			
160.679787	0.002902682356			
160.742284	0.003378183018			
160.804781	0.00320232502			
160.867278	0.00239167503			
160.929775	0.001693360999			
160.992272	0.002224839272			
161.054769	0.002950350988			
161.117266	0.003127122353			
161.179763	0.003060606517			
161.24226	0.003164073428			
161.304757	0.003269627251			
161.367254	0.003063084636			
161.429751	0.002711951969			
161.492248	0.002626871613			
161.554745	0.002762439445			
161.617242	0.002738915249			
161.679739	0.002488232881			
161.742236	0.002621242129			
161.804733	0.00330157692			
161.86723	0.003708052897			
161.929727	0.00371793453			
161.992224	0.003551613446			
162.054721	0.003302045067			
162.117218	0.002850241626			
162.179715	0.002386533563			
162.242212	0.002337844483			
162.304709	0.002656602017			
162.367206	0.003021214139			
162.429703	0.003397252573			
162.4922	0.003779352236			
162.554697	0.003952936708			
162.617194	0.003775132592			
162.679691	0.003400262572			
162.742188	0.003070411255			
162.804685	0.002881713765			
162.867182	0.002907234269			
162.929679	0.003363848677			
162.992176	0.004051229882			
163.054673	0.004491981503			
163.11717	0.004463634824			
163.179667	0.004126303333			
163.242164	0.003796580404			
163.304661	0.003513378858			
163.367158	0.003216601349			
163.429655	0.003162007207			
163.492152	0.003456805986			
163.554649	0.003663836726			
163.617146	0.003496557112			
163.679643	0.00315631473			
163.74214	0.003020227303			
163.804637	0.003271495421			
163.867134	0.003643552032			
163.929631	0.003968917085			
163.992128	0.004195729504			
164.054625	0.004099921708			
164.117122	0.003517037			
164.179619	0.002641191522			
164.242116	0.001969881873			
164.304613	0.001936101947			
164.36711	0.00215737528			
164.429607	0.002569174989			
164.492104	0.003270810872			
164.554601	0.003914644527			
164.617098	0.004113205323			
164.679595	0.00381343025			
164.742092	0.003352102272			
164.804589	0.003215731983			
164.867086	0.003452854553			
164.929583	0.003650294078			
164.99208	0.003486919079			
165.054577	0.00285700752			
165.117074	0.00189686588			
165.179571	0.001564212404			
165.242068	0.00221830172			
165.304565	0.002644422456			
165.367062	0.00258679545			
165.429559	0.002252039916			
165.492056	0.002019115292			
165.554553	0.002200173285			
165.61705	0.002237693388			
165.679547	0.001753840897			
165.742044	0.0009527079589			
165.804541	0.0005060742083			
165.867038	0.0007054819802			
165.929535	0.0009801947263			
165.992032	0.00127421151			
166.054529	0.001389112354			
166.117026	0.001452511776			
166.179523	0.001659507418			
166.24202	0.001892867674			
166.304517	0.001911383553			
166.367014	0.00160584126			
166.429511	0.001394066266			
166.492008	0.001645640417			
166.554505	0.001923427307			
166.617002	0.001853588662			
166.679499	0.001457025455			
166.741996	0.001162783129			
166.804493	0.001415412166			
166.86699	0.001865686642			
166.929487	0.002060975748			
166.991984	0.002005236199			
167.054481	0.002160835657			
167.116978	0.002315334532			
167.179475	0.002621644583			
167.241972	0.003042859492			
167.304469	0.00303259822			
167.366966	0.002474025951			
167.429463	0.001700494899			
167.49196	0.001197684511			
167.554457	0.001180162189			
167.616954	0.0009345760308			
167.679451	0.0008960815264			
167.741948	0.001722650461			
167.804445	0.00274825293			
167.866942	0.003301340079			
167.929439	0.003321921978			
167.991936	0.003035623168			
168.054433	0.002723038223			
168.11693	0.002350288415			
168.179427	0.001810733775			
168.241924	0.001198305849			
168.304421	0.0007493321563			
168.366918	0.0004574506731			
168.429415	0.0005209187713			
168.491912	0.001100305917			
168.554409	0.00168376257			
168.616906	0.002018803082			
168.679403	0.002155797631			
168.7419	0.002115347776			
168.804397	0.001823355347			
168.866894	0.001309575539			
168.929391	0.001574473474			
168.991888	0.002390173071			
169.054385	0.002961536136			
169.116882	0.003071956096			
169.179379	0.002821693521			
169.241876	0.002503763413			
169.304373	0.00223663096			
169.36687	0.002040420145			
169.429367	0.002235770654			
169.491864	0.002690329053			
169.554361	0.002950164365			
169.616858	0.002751987921			
169.679355	0.002259654598			
169.741852	0.002019265983			
169.804349	0.002390458341			
169.866846	0.002671039389			
169.929343	0.002500919799			
169.99184	0.002105590778			
170.054337	0.001798364558			
170.116834	0.001543112656			
170.179331	0.00144491012			
170.241828	0.001591944304			
170.304325	0.00161868632			
170.366822	0.001473730835			
170.429319	0.001339385704			
170.491816	0.001506431192			
170.554313	0.001696335537			
170.61681	0.00174290533			
170.679307	0.001715007993			
170.741804	0.001947429259			
170.804301	0.002203536023			
170.866798	0.002397318619			
170.929295	0.002634841388			
170.991792	0.002836401404			
171.054289	0.002770620453			
171.116786	0.002273635655			
171.179283	0.001435452247			
171.24178	0.0007513904419			
171.304277	0.000850052906			
171.366774	0.0009772827842			
171.429271	0.0009767113033			
171.491768	0.0008428849027			
171.554265	0.0006407590421			
171.616762	0.0007208835497			
171.679259	0.001382037446			
171.741756	0.001935416604			
171.804253	0.002149578065			
171.86675	0.002159511725			
171.929247	0.00234256222			
171.991744	0.002732828582			
172.054241	0.002960075474			
172.116738	0.002831737803			
172.179235	0.002513900011			
172.241732	0.002450770476			
172.304229	0.002593205483			
172.366726	0.002348002301			
172.429223	0.001860248271			
172.49172	0.001820697741			
172.554217	0.002242669029			
172.616714	0.002489940804			
172.679211	0.002403930862			
172.741708	0.002273632071			
172.804205	0.002304988849			
172.866702	0.002083020862			
172.929199	0.001512467132			
172.991696	0.001623885873			
173.054193	0.002088584363			
173.11669	0.002176240631			
173.179187	0.001695192771			
173.241684	0.001020825936			
173.304181	0.001124966383			
173.366678	0.001775910952			
173.429175	0.001973739019			
173.491672	0.001963371386			
173.554169	0.002318590783			
173.616666	0.003057106965			
173.679163	0.003687641255			
173.74166	0.003845181888			
173.804157	0.003551697389			
173.866654	0.003297871038			
173.929151	0.003496118199			
173.991648	0.004135526135			
174.054145	0.004435482239			
174.116642	0.00400604273			
174.179139	0.00324093047			
174.241636	0.002762924692			
174.304133	0.002653649764			
174.36663	0.002559799669			
174.429127	0.002857512448			
174.491624	0.003341112798			
174.554121	0.00351165954			
174.616618	0.003543968309			
174.679115	0.003928727875			
174.741612	0.004868687978			
174.804109	0.005573341307			
174.866606	0.00545362533			
174.929103	0.004805928132			
174.9916	0.004568469764			
175.054097	0.005076653509			
175.116594	0.005617480574			
175.179091	0.0057336666			
175.241588	0.005515430229			
175.304085	0.005180175914			
175.366582	0.004861098993			
175.429079	0.00486597747			
175.491576	0.005404589995			
175.554073	0.006082297286			
175.61657	0.006430154379			
175.679067	0.006414680609			
175.741564	0.006271201399			
175.804061	0.006020360554			
175.866558	0.005509600793			
175.929055	0.005122384011			
175.991552	0.00515327979			
176.054049	0.005167600327			
176.116546	0.005182210356			
176.179043	0.005445113853			
176.24154	0.005968500844			
176.304037	0.006718405261			
176.366534	0.007274429294			
176.429031	0.007542522458			
176.491528	0.007747051695			
176.554025	0.007853431291			
176.616522	0.007618500059			
176.679019	0.007179264924			
176.741516	0.006935269062			
176.804013	0.006711629267			
176.86651	0.006179137083			
176.929007	0.005927056905			
176.991504	0.006657200613			
177.054001	0.00756749198			
177.116498	0.007652629885			
177.178995	0.006982877131			
177.241492	0.006539422746			
177.303989	0.006806849669			
177.366486	0.007218814771			
177.428983	0.007643665175			
177.49148	0.008853647553			
177.553977	0.01008766704			
177.616474	0.01013933437			
177.678971	0.009310481332			
177.741468	0.008894401654			
177.803965	0.009309119988			
177.866462	0.00942176504			
177.928959	0.00860794289			
177.991456	0.007969082051			
178.053953	0.008750456481			
178.11645	0.00981381055			
178.178947	0.009612794576			
178.241444	0.008073138643			
178.303941	0.006580702358			
178.366438	0.006681592122			
178.428935	0.007744408136			
178.491432	0.008553820583			
178.553929	0.008585843648			
178.616426	0.007591617079			
178.678923	0.005868055932			
178.74142	0.005168159423			
178.803917	0.006921715562			
178.866414	0.009068148729			
178.928911	0.01018909548			
178.991408	0.01045545564			
179.053905	0.01070485029			
179.116402	0.01104708134			
179.178899	0.0106534399			
179.241396	0.009054437919			
179.303893	0.006859971233			
179.36639	0.00574787408			
179.428887	0.006380646385			
179.491384	0.007292060685			
179.553881	0.007907615275			
179.616378	0.008440174035			
179.678875	0.008980927299			
179.741372	0.009550247819			
179.803869	0.009980678597			
179.866366	0.009995249277			
179.928863	0.009614374294			
179.99136	0.009143728787			
180.053857	0.008959755664			
180.116354	0.009018575124			
180.178851	0.00894500487			
180.241348	0.008644955679			
180.303845	0.008327411263			
180.366342	0.00829438816			
180.428839	0.008594980518			
180.491336	0.009009330585			
180.553833	0.009351731944			
180.61633	0.009508435636			
180.678827	0.009506981669			
180.741324	0.009656120404			
180.803821	0.01020076062			
180.866318	0.01085000665			
180.928815	0.01138881152			
180.991312	0.01198019425			
181.053809	0.01276730917			
181.116306	0.01365952558			
181.178803	0.01430219554			
181.2413	0.01443928222			
181.303797	0.01417889913			
181.366294	0.01385115938			
181.428791	0.01370827207			
181.491288	0.01382853425			
181.553785	0.01432068158			
181.616282	0.01516262378			
181.678779	0.01603175257			
181.741276	0.0166528091			
181.803773	0.01710412879			
181.86627	0.0176957974			
181.928767	0.01862694308			
181.991264	0.01964948145			
182.053761	0.02037857738			
182.116258	0.02074966485			
182.178755	0.02090838336			
182.241252	0.02111142011			
182.303749	0.0215909013			
182.366246	0.02228114801			
182.428743	0.02285072957			
182.49124	0.02303908403			
182.553737	0.02287062707			
182.616234	0.02255559071			
182.678731	0.02234321668			
182.741228	0.02245137092			
182.803725	0.02291126631			
182.866222	0.02342545658			
182.928719	0.02357148062			
182.991216	0.02321899931			
183.053713	0.022823455			
183.11621	0.02304020172			
183.178707	0.02396859454			
183.241204	0.02513976821			
183.303701	0.02610198589			
183.366198	0.02677023178			
183.428695	0.02722741846			
183.491192	0.02747652293			
183.553689	0.02755457676			
183.616186	0.02766697559			
183.678683	0.02799954931			
183.74118	0.02849292975			
183.803677	0.02895533293			
183.866174	0.02928193992			
183.928671	0.02937585598			
183.991168	0.02909483208			
184.053665	0.02856573423			
184.116162	0.0282901838			
184.178659	0.02855497657			
184.241156	0.02896266205			
184.303653	0.02898084709			
184.36615	0.02873851724			
184.428647	0.0288367873			
184.491144	0.02946923158			
184.553641	0.03014819562			
184.616138	0.03027949349			
184.678635	0.02992019016			
184.741132	0.02965622503			
184.803629	0.02979703143			
184.866126	0.03024052212			
184.928623	0.03075286469			
184.99112	0.03098803369			
185.053617	0.03063910893			
185.116114	0.0297887172			
185.178611	0.02897351923			
185.241108	0.02871479474			
185.303605	0.02894283298			
185.366102	0.02938119374			
185.428599	0.02998883483			
185.491096	0.03048991664			
185.553593	0.03032161278			
185.61609	0.02935459953			
185.678587	0.02830103501			
185.741084	0.02802158598			
185.803581	0.0284369515			
185.866078	0.02878571415			
185.928575	0.02871720269			
185.991072	0.02846821249			
186.053569	0.02827940297			
186.116066	0.02820788077			
186.178563	0.0283872647			
186.24106	0.02887850003			
186.303557	0.02936766203			
186.366054	0.02942885936			
186.428551	0.02902841452			
186.491048	0.02851842869			
186.553545	0.02811392869			
186.616042	0.02766863277			
186.678539	0.02703601147			
186.741036	0.02633357971			
186.803533	0.02575687813			
186.86603	0.0254445546			
186.928527	0.02553201054			
186.991024	0.02596553718			
187.053521	0.0262759046			
187.116018	0.02582712415			
187.178515	0.02445433145			
187.241012	0.02271794957			
187.303509	0.02140023195			
187.366006	0.02074893541			
187.428503	0.02052090206			
187.491	0.02048044572			
187.553497	0.02044375538			
187.615994	0.0203858689			
187.678491	0.0204552804			
187.740988	0.02081310796			
187.803485	0.02134122015			
187.865982	0.02157788181			
187.928479	0.02140070011			
187.990976	0.02122298948			
188.053473	0.02126720686			
188.11597	0.02105425147			
188.178467	0.02004025664			
188.240964	0.01867793085			
188.303461	0.01820866487			
188.365958	0.01891857515			
188.428455	0.01971805184			
188.490952	0.01977817858			
188.553449	0.01917365027			
188.615946	0.01857781926			
188.678443	0.01853469308			
188.74094	0.01878998257			
188.803437	0.01875176255			
188.865934	0.01829889895			
188.928431	0.01780025736			
188.990928	0.01756140145			
189.053425	0.01742611467			
189.115922	0.01712735789			
189.178419	0.01673634766			
189.240916	0.01653032348			
189.303413	0.01649652386			
189.36591	0.0161748935			
189.428407	0.01517338426			
189.490904	0.01375107298			
189.553401	0.01273014121			
189.615898	0.01278405304			
189.678395	0.01384011108			
189.740892	0.01502390013			
189.803389	0.01566990854			
189.865886	0.01567809367			
189.928383	0.0152868857			
189.99088	0.01473351968			
190.053377	0.01408921514			
190.115874	0.01343010778			
190.178371	0.0129111877			
190.240868	0.01267671942			
190.303365	0.01282659954			
190.365862	0.01329123944			
190.428359	0.01383776533			
190.490856	0.01428754298			
190.553353	0.01452689355			
190.61585	0.01460311881			
190.678347	0.01474341679			
190.740844	0.01511605374			
190.803341	0.01558096456			
190.865838	0.01565157175			
190.928335	0.01509726522			
190.990832	0.0143443352			
191.053329	0.01405291315			
191.115826	0.01433486211			
191.178323	0.01469996161			
191.24082	0.01481834662			
191.303317	0.01483233972			
191.365814	0.01491823275			
191.428311	0.01481473015			
191.490808	0.01405054386			
191.553305	0.01267538934			
191.615802	0.01158109646			
191.678299	0.01170415965			
191.740796	0.01274192506			
191.803293	0.01345747536			
191.86579	0.01318585217			
191.928287	0.01231435224			
191.990784	0.01169377934			
192.053281	0.01182147768			
192.115778	0.01253035246			
192.178275	0.01320513744			
192.240772	0.01340200331			
192.303269	0.01316231469			
192.365766	0.01281847027			
192.428263	0.01246606003			
192.49076	0.01182863517			
192.553257	0.01087266427			
192.615754	0.01020460448			
192.678251	0.01037585261			
192.740748	0.01097493661			
192.803245	0.01098992857			
192.865742	0.01005286202			
192.928239	0.008725460276			
192.990736	0.007781848278			
193.053233	0.007371300052			
193.11573	0.007340698317			
193.178227	0.007847393458			
193.240724	0.008790919811			
193.303221	0.009624959919			
193.365718	0.01002377214			
193.428215	0.01012497713			
193.490712	0.01010933099			
193.553209	0.009919639965			
193.615706	0.009665654588			
193.678203	0.00975082556			
193.7407	0.01027444256			
193.803197	0.01070315663			
193.865694	0.01058308291			
193.928191	0.0101844403			
193.990688	0.01005389807			
194.053185	0.010192074			
194.115682	0.01026149476			
194.178179	0.01027178039			
194.240676	0.01039456734			
194.303173	0.01049639156			
194.36567	0.01014329274			
194.428167	0.00917118857			
194.490664	0.008207040791			
194.553161	0.00801585857			
194.615658	0.008443634527			
194.678155	0.008938399305			
194.740652	0.009164757934			
194.803149	0.008930303237			
194.865646	0.008240373857			
194.928143	0.007473407757			
194.99064	0.007223218249			
195.053137	0.007528692267			
195.115634	0.007666760032			
195.178131	0.007252685215			
195.240628	0.006711225179			
195.303125	0.006744294695			
195.365622	0.007368679376			
195.428119	0.007967827812			
195.490616	0.008162748678			
195.553113	0.007874899922			
195.61561	0.007161723157			
195.678107	0.006238019315			
195.740604	0.005766401599			
195.803101	0.006334212947			
195.865598	0.007322013157			
195.928095	0.008019106604			
195.990592	0.008292812129			
196.053089	0.008285445116			
196.115586	0.007985406467			
196.178083	0.007248241791			
196.24058	0.006275248544			
196.303077	0.005873283703			
196.365574	0.006520787175			
196.428071	0.007269992506			
196.490568	0.007214544731			
196.553065	0.006465121989			
196.615562	0.006135661764			
196.678059	0.006635002765			
196.740556	0.007181415923			
196.803053	0.007299557452			
196.86555	0.006958115371			
196.928047	0.006524133474			
196.990544	0.006545397552			
197.053041	0.007046389881			
197.115538	0.007457754864			
197.178035	0.007398928789			
197.240532	0.006822828116			
197.303029	0.005885733006			
197.365526	0.004971981396			
197.428023	0.004655288809			
197.49052	0.005041534768			
197.553017	0.005739639573			
197.615514	0.006126405433			
197.678011	0.005856604857			
197.740508	0.004985454067			
197.803005	0.003920725952			
197.865502	0.003418525231			
197.927999	0.003911443654			
197.990496	0.004778166073			
198.052993	0.005300571231			
198.11549	0.005139698451			
198.177987	0.004338207238			
198.240484	0.003457667447			
198.302981	0.003963315323			
198.365478	0.005358130806			
198.427975	0.006363943488			
198.490472	0.00667014768			
198.552969	0.006488069032			
198.615466	0.006224193957			
198.677963	0.006122733889			
198.74046	0.006018484446			
198.802957	0.005718148526			
198.865454	0.005461004375			
198.927951	0.005447423469			
198.990448	0.005601485278			
199.052945	0.005678295816			
199.115442	0.005409973337			
199.177939	0.004673958894			
199.240436	0.003733130226			
199.302933	0.003450959466			
199.36543	0.003952503623			
199.427927	0.004406473212			
199.490424	0.004335025648			
199.552921	0.003968407976			
199.615418	0.003669166874			
199.677915	0.003358146511			
199.740412	0.003166337848			
199.802909	0.003251723702			
199.865406	0.003513074176			
199.927903	0.003656297279			
199.9904	0.003423683977			
200.052897	0.00298328142			
200.115394	0.003178892842			
200.177891	0.004101600203			
200.240388	0.004726296194			
200.302885	0.004637569052			
200.365382	0.004062991865			
200.427879	0.003536069915			
200.490376	0.003271044437			
200.552873	0.003083517427			
200.61537	0.003066124939			
200.677867	0.003480185842			
200.740364	0.004010452098			
200.802861	0.004160564954			
200.865358	0.003808609696			
200.927855	0.003192447473			
200.990352	0.002653034078			
201.052849	0.002683433863			
201.115346	0.003516136264			
201.177843	0.004695512521			
201.24034	0.005559137424			
201.302837	0.005639487625			
201.365334	0.00490208675			
201.427831	0.003904817616			
201.490328	0.003558848729			
201.552825	0.004306201152			
201.615322	0.005755033902			
201.677819	0.007368146196			
201.740316	0.008746675565			
201.802813	0.009424445915			
201.86531	0.009083460513			
201.927807	0.007973368634			
201.990304	0.007171961354			
202.052801	0.007715406156			
202.115298	0.008860914358			
202.177795	0.009270390031			
202.240292	0.008707934734			
202.302789	0.008167297048			
202.365286	0.008702484137			
202.427783	0.009691819317			
202.49028	0.009955481293			
202.552777	0.009421723444			
202.615274	0.009133491341			
202.677771	0.009729968957			
202.740268	0.01021413031			
202.802765	0.009940231671			
202.865262	0.009519261061			
202.927759	0.009652137111			
202.990256	0.009949521371			
203.052753	0.01002554611			
203.11525	0.01052624429			
203.177747	0.01175943688			
203.240244	0.01296123696			
203.302741	0.01349186701			
203.365238	0.01362648408			
203.427735	0.01378586325			
203.490232	0.01362030437			
203.552729	0.01265389558			
203.615226	0.01144376652			
203.677723	0.0112514948			
203.74022	0.01184758528			
203.802717	0.01183191754			
203.865214	0.0108785979			
203.927711	0.01005198008			
203.990208	0.01024405764			
204.052705	0.01059948077			
204.115202	0.01028108133			
204.177699	0.009991413066			
204.240196	0.01058403111			
204.302693	0.01150435193			
204.36519	0.01199928078			
204.427687	0.01216227124			
204.490184	0.01235756675			
204.552681	0.01246946167			
204.615178	0.01227450713			
204.677675	0.01208294612			
204.740172	0.01206616325			
204.802669	0.01166139546			
204.865166	0.01056408554			
204.927663	0.009607901143			
204.99016	0.009974671171			
205.052657	0.01098262994			
205.115154	0.01118350441			
205.177651	0.01053343609			
205.240148	0.01007884641			
205.302645	0.0102244497			
205.365142	0.01003814414			
205.427639	0.009083831362			
205.490136	0.008378801568			
205.552633	0.009074221362			
205.61513	0.01053229679			
205.677627	0.01165050044			
205.740124	0.01216874839			
205.802621	0.01229242275			
205.865118	0.01223425158			
205.927615	0.01217541745			
205.990112	0.01219022232			
206.052609	0.01207708722			
206.115106	0.01151869942			
206.177603	0.01056925746			
206.2401	0.009923685533			
206.302597	0.01020755613			
206.365094	0.0108923467			
206.427591	0.01093311151			
206.490088	0.01002612855			
206.552585	0.008953412949			
206.615082	0.008931426872			
206.677579	0.009953693296			
206.740076	0.01090550638			
206.802573	0.01114380161			
206.86507	0.01082165981			
206.927567	0.01037544266			
206.990064	0.009973294324			
207.052561	0.009604023857			
207.115058	0.009425120606			
207.177555	0.009468837718			
207.240052	0.00930185682			
207.302549	0.008630085597			
207.365046	0.008057132948			
207.427543	0.008569977676			
207.49004	0.009799230366			
207.552537	0.01044259923			
207.615034	0.0101158562			
207.677531	0.009648531427			
207.740028	0.00981710747			
207.802525	0.01009804361			
207.865022	0.009702079803			
207.927519	0.008903579486			
207.990016	0.008665650194			
208.052513	0.009009793376			
208.11501	0.009134279611			
208.177507	0.009133269993			
208.240004	0.009997570634			
208.302501	0.01179555782			
208.364998	0.01331008499			
208.427495	0.01331087944			
208.489992	0.01173309505			
208.552489	0.009904317704			
208.614986	0.009085362372			
208.677483	0.00908909547			
208.73998	0.009312332253			
208.802477	0.009475597462			
208.864974	0.009709756987			
208.927471	0.009931223035			
208.989968	0.009893967443			
209.052465	0.009852623964			
209.114962	0.009816470507			
209.177459	0.009696021605			
209.239956	0.009440850207			
