#	FP3109  TIM-JPL 33cm-1 LPE	29 Mar 2022		
137.4934	0.03679758738			
137.555897	0.03602271969			
137.618394	0.03565543582			
137.680891	0.03588565194			
137.743388	0.03593159655			
137.805885	0.03522350858			
137.868382	0.03418316736			
137.930879	0.03344567143			
137.993376	0.03290815305			
138.055873	0.032102064			
138.11837	0.03101481687			
138.180867	0.02997585413			
138.243364	0.02911527923			
138.305861	0.02843753827			
138.368358	0.02810512431			
138.430855	0.02815674247			
138.493352	0.02819290897			
138.555849	0.02775180901			
138.618346	0.0267638014			
138.680843	0.02538420696			
138.74334	0.02377621558			
138.805837	0.02237334308			
138.868334	0.02182394051			
138.930831	0.02210728254			
138.993328	0.02215624875			
139.055825	0.02117727386			
139.118322	0.01990311079			
139.180819	0.01954183719			
139.243316	0.02002991838			
139.305813	0.02033980104			
139.36831	0.02017195144			
139.430807	0.02022939671			
139.493304	0.02070889958			
139.555801	0.02074168891			
139.618298	0.0198340446			
139.680795	0.01879571694			
139.743292	0.01848866708			
139.805789	0.01841005084			
139.868286	0.01766584469			
139.930783	0.01687072356			
139.99328	0.01757215959			
140.055777	0.01977331501			
140.118274	0.02114084418			
140.180771	0.01938013819			
140.243268	0.015024745			
140.305765	0.01104652307			
140.368262	0.009752074935			
140.430759	0.0106655303			
140.493256	0.01171156999			
140.555753	0.01178416736			
140.61825	0.01142427798			
140.680747	0.01140768639			
140.743244	0.01154092673			
140.805741	0.01121874128			
140.868238	0.01046695866			
140.930735	0.0097087787			
140.993232	0.00903207927			
141.055729	0.008346222509			
141.118226	0.007919702717			
141.180723	0.008005908466			
141.24322	0.008132360197			
141.305717	0.00760567025			
141.368214	0.00666320737			
141.430711	0.006294197015			
141.493208	0.00671085551			
141.555705	0.006895984178			
141.618202	0.006135247027			
141.680699	0.00508324543			
141.743196	0.00474508334			
141.805693	0.005089725058			
141.86819	0.005354182974			
141.930687	0.005278390264			
141.993184	0.005224777485			
142.055681	0.005281100274			
142.118178	0.005070731925			
142.180675	0.004497265132			
142.243172	0.004023314995			
142.305669	0.004017365039			
142.368166	0.004239714193			
142.430663	0.004174853922			
142.49316	0.003558734003			
142.555657	0.002426822198			
142.618154	0.0009390641908			
142.680651	-0.0006012318344			
142.743148	-0.0016376845			
142.805645	-0.001518291996			
142.868142	-0.00005010967812			
142.930639	0.001961165454			
142.993136	0.003016769349			
143.055633	0.002299399242			
143.11813	0.0007970574607			
143.180627	0.00043499088			
143.243124	0.001785337753			
143.305621	0.003301389566			
143.368118	0.003270501907			
143.430615	0.001922831673			
143.493112	0.0009221611435			
143.555609	0.001090388849			
143.618106	0.00162615938			
143.680603	0.001602276136			
143.7431	0.001179002709			
143.805597	0.0009925291456			
143.868094	0.001118291441			
143.930591	0.001162149147			
143.993088	0.0009355955151			
144.055585	0.0005680878004			
144.118082	0.0002318913174			
144.180579	0.0001035829654			
144.243076	0.0003397533647			
144.305573	0.0007864907395			
144.36807	0.000970275305			
144.430567	0.0006730055992			
144.493064	0.000271546049			
144.555561	0.000225102089			
144.618058	0.000428793494			
144.680555	0.0004035574968			
144.743052	0.0000123217549			
144.805549	-0.0003838346758			
144.868046	-0.0004458704771			
144.930543	-0.0002190498454			
144.99304	0.00002968945683			
145.055537	0.0001220185037			
145.118034	0.00007947662957			
145.180531	0.00004630563446			
145.243028	0.0001161181318			
145.305525	0.0001761381036			
145.368022	0.000002917962224			
145.430519	-0.0003832625288			
145.493016	-0.0005919337334			
145.555513	-0.0002777929242			
145.61801	0.0004112028702			
145.680507	0.0009854405369			
145.743004	0.001154063146			
145.805501	0.001049996767			
145.867998	0.0009442068293			
145.930495	0.0009163273747			
145.992992	0.0008674077834			
146.055489	0.000723790725			
146.117986	0.0005195970968			
146.180483	0.0003257787482			
146.24298	0.0001747721896			
146.305477	0.00006315592341			
146.367974	-0.0000008290602803			
146.430471	-0.0000003407966463			
146.492968	0.000006221894848			
146.555465	-0.0001391950036			
146.617962	-0.0005220888567			
146.680459	-0.0009593899707			
146.742956	-0.001120318612			
146.805453	-0.000908809511			
146.86795	-0.000597353222			
146.930447	-0.000494679309			
146.992944	-0.0005879395739			
147.055441	-0.0005999712118			
147.117938	-0.0003137733104			
147.180435	0.0002460743067			
147.242932	0.0008581930162			
147.305429	0.001228054015			
147.367926	0.001185623283			
147.430423	0.0009002734731			
147.49292	0.0007900569934			
147.555417	0.001061242032			
147.617914	0.001440893034			
147.680411	0.001533471671			
147.742908	0.001329090964			
147.805405	0.001126646947			
147.867902	0.001021134316			
147.930399	0.0007801884387			
147.992896	0.0003078728289			
148.055393	-0.00007028476431			
148.11789	0.000003309846465			
148.180387	0.0004299002611			
148.242884	0.0007878362298			
148.305381	0.0008497503481			
148.367878	0.0007181967343			
148.430375	0.0005076607926			
148.492872	0.0001981027675			
148.555369	-0.0001218680036			
148.617866	-0.0001334299006			
148.680363	0.0003692700064			
148.74286	0.00112432653			
148.805357	0.001614901472			
148.867854	0.001581158679			
148.930351	0.001143293084			
148.992848	0.0005271831494			
149.055345	-0.00010072461			
149.117842	-0.0005314167121			
149.180339	-0.0005123285362			
149.242836	-0.000007029791882			
149.305333	0.0006568886071			
149.36783	0.00101852576			
149.430327	0.0008768436204			
149.492824	0.0003911207969			
149.555321	-0.0001629820456			
149.617818	-0.0005749126307			
149.680315	-0.000692589851			
149.742812	-0.0004566524676			
149.805309	-0.000003579024745			
149.867806	0.0003752053514			
149.930303	0.0004376111695			
149.9928	0.0001405140315			
150.055297	-0.0003517521145			
150.117794	-0.0007096403561			
150.180291	-0.0005853952746			
150.242788	0.00005789508843			
150.305285	0.0007966877464			
150.367782	0.001129581432			
150.430279	0.0009927896972			
150.492776	0.0007763778727			
150.555273	0.0007900456393			
150.61777	0.000909224576			
150.680267	0.0009055483335			
150.742764	0.0007935806929			
150.805261	0.0006633757929			
150.867758	0.0004321561947			
150.930255	-0.000002792995523			
150.992752	-0.0004680999543			
151.055249	-0.0006306512231			
151.117746	-0.000398697899			
151.180243	-0.00002315332887			
151.24274	0.000184697168			
151.305237	0.0001230813543			
151.367734	-0.00007800903831			
151.430231	-0.0001997001655			
151.492728	-0.0001016512798			
151.555225	0.0001456587246			
151.617722	0.0002775633175			
151.680219	0.0001025976415			
151.742716	-0.0002331256936			
151.805213	-0.0003877273903			
151.86771	-0.0002531997632			
151.930207	-0.0001060866975			
151.992704	-0.0002617305439			
152.055201	-0.0006738591033			
152.117698	-0.0009542425927			
152.180195	-0.0007671413885			
152.242692	-0.0001701277513			
152.305189	0.0004305733952			
152.367686	0.000632517246			
152.430183	0.0003734482461			
152.49268	-0.00002904505219			
152.555177	-0.000172290028			
152.617674	0.00008556180874			
152.680171	0.0005517859455			
152.742668	0.0009068059211			
152.805165	0.0009598158606			
152.867662	0.0007697742645			
152.930159	0.0005730801771			
152.992656	0.0005609402104			
153.055153	0.0007005783398			
153.11765	0.0008009568889			
153.180147	0.0007427703893			
153.242644	0.0005680350092			
153.305141	0.000365622943			
153.367638	0.0002175057407			
153.430135	0.0002608591224			
153.492632	0.0005822301311			
153.555129	0.0009790268252			
153.617626	0.001090416601			
153.680123	0.0008775515298			
153.74262	0.000759020282			
153.805117	0.001053308457			
153.867614	0.001439599183			
153.930111	0.00134984601			
153.992608	0.0007795668641			
154.055105	0.0003009281826			
154.117602	0.0002597380725			
154.180099	0.0003964420277			
154.242596	0.0004758446144			
154.305093	0.0008092400631			
154.36759	0.00173290878			
154.430087	0.002856098876			
154.492584	0.00330822435			
154.555081	0.002727545652			
154.617578	0.001646555228			
154.680075	0.0007956735013			
154.742572	0.0003469299508			
154.805069	0.0000233311498			
154.867566	-0.0003216378308			
154.930063	-0.0005012184209			
154.99256	-0.0003266009695			
155.055057	0.00003160802712			
155.117554	0.0001121725498			
155.180051	-0.0003635325306			
155.242548	-0.001074669412			
155.305045	-0.001282437457			
155.367542	-0.0006092523089			
155.430039	0.0004261978047			
155.492536	0.0009311438454			
155.555033	0.0006938764259			
155.61753	0.0003638005137			
155.680027	0.0004974927894			
155.742524	0.0008109444647			
155.805021	0.0006845072737			
155.867518	0.0001400364736			
155.930015	-0.0001821968729			
155.992512	0.00004391700704			
156.055009	0.0004122221695			
156.117506	0.0004231177493			
156.180003	0.0001580715574			
156.2425	0.00004593770196			
156.304997	0.0002063134804			
156.367494	0.0003724574693			
156.429991	0.0003713058049			
156.492488	0.0003261284514			
156.554985	0.0003426397884			
156.617482	0.0003210579986			
156.679979	0.0001936575697			
156.742476	0.0001011437156			
156.804973	0.0001776349156			
156.86747	0.0002826699138			
156.929967	0.0001051868675			
156.992464	-0.0004941776646			
157.054961	-0.001327307647			
157.117458	-0.002015348643			
157.179955	-0.002213531359			
157.242452	-0.001790082653			
157.304949	-0.0009167104886			
157.367446	0.00004813994731			
157.429943	0.0008329161923			
157.49244	0.001350084277			
157.554937	0.00154030901			
157.617434	0.001313673823			
157.679931	0.0007406619353			
157.742428	0.0001170647887			
157.804925	-0.0002924008559			
157.867422	-0.0004577183582			
157.929919	-0.0004457051176			
157.992416	-0.0002084354235			
158.054913	0.000270028873			
158.11741	0.0007197624404			
158.179907	0.0007980338788			
158.242404	0.0005823585974			
158.304901	0.0005553967943			
158.367398	0.0009303180175			
158.429895	0.001275023429			
158.492392	0.001093362781			
158.554889	0.0005788625256			
158.617386	0.0004013101084			
158.679883	0.0007900174754			
158.74238	0.001246322712			
158.804877	0.00124245977			
158.867374	0.0008611782788			
158.929871	0.0005263840651			
158.992368	0.0003050123197			
159.054865	-0.0001322936552			
159.117362	-0.0008459276231			
159.179859	-0.001299561923			
159.242356	-0.0009412543968			
159.304853	0.00001209352923			
159.36735	0.0007051305261			
159.429847	0.0006209267779			
159.492344	0.0001144138784			
159.554841	-0.0001681583699			
159.617338	-0.0001339961364			
159.679835	-0.0002112497534			
159.742332	-0.0005598297596			
159.804829	-0.000744123291			
159.867326	-0.0003840188634			
159.929823	0.000216779894			
159.99232	0.000447830763			
160.054817	0.0002290236429			
160.117314	0.0000644439999			
160.179811	0.0002409538443			
160.242308	0.000397594			
160.304805	0.00012909131			
160.367302	-0.0003691025776			
160.429799	-0.0006028470288			
160.492296	-0.000460042689			
160.554793	-0.0002202439379			
160.61729	0.00000654233038			
160.679787	0.0004051151666			
160.742284	0.0009441028213			
160.804781	0.001162712786			
160.867278	0.0007424773716			
160.929775	0.00004657781593			
160.992272	-0.0002562102511			
161.054769	-0.000006991217753			
161.117266	0.0003310257085			
161.179763	0.000362245103			
161.24226	0.0002363848725			
161.304757	0.000313032368			
161.367254	0.0005804363013			
161.429751	0.0006526782595			
161.492248	0.0002817403898			
161.554745	-0.0003482186338			
161.617242	-0.0008595518323			
161.679739	-0.001048205713			
161.742236	-0.0009307392906			
161.804733	-0.0005488015353			
161.86723	0.00007276057132			
161.929727	0.0007285861501			
161.992224	0.000991978263			
162.054721	0.0006039632061			
162.117218	-0.00009757553692			
162.179715	-0.0003849627103			
162.242212	0.00006858335819			
162.304709	0.0007561271839			
162.367206	0.0008526162824			
162.429703	0.0001114829555			
162.4922	-0.000892547145			
162.554697	-0.001408800636			
162.617194	-0.001187330305			
162.679691	-0.0004776526601			
162.742188	0.0003331361245			
162.804685	0.0008718389312			
162.867182	0.0007981200056			
162.929679	0.00004296850348			
162.992176	-0.0009361364199			
163.054673	-0.00142126986			
163.11717	-0.001131493489			
163.179667	-0.0005310134274			
163.242164	-0.000269923066			
163.304661	-0.0004005112705			
163.367158	-0.0003798059708			
163.429655	0.0001316228646			
163.492152	0.0007342674862			
163.554649	0.000761951556			
163.617146	0.0001878721838			
163.679643	-0.0002350715131			
163.74214	0.0001160159767			
163.804637	0.0009050313024			
163.867134	0.00118597956			
163.929631	0.0004869836658			
163.992128	-0.0006775619593			
164.054625	-0.001370200417			
164.117122	-0.001106530163			
164.179619	-0.000116562988			
164.242116	0.0009847787609			
164.304613	0.001574721042			
164.36711	0.00131619044			
164.429607	0.000438160354			
164.492104	-0.0003094635856			
164.554601	-0.0002972025434			
164.617098	0.000293051241			
164.679595	0.0006227332489			
164.742092	0.000119675258			
164.804589	-0.0008921038348			
164.867086	-0.001535835095			
164.929583	-0.001236598392			
164.99208	-0.0001571800867			
165.054577	0.00102286049			
165.117074	0.001544169685			
165.179571	0.0009952118407			
165.242068	-0.0002937878965			
165.304565	-0.001297415182			
165.367062	-0.001132700602			
165.429559	0.00002244802541			
165.492056	0.00110045614			
165.554553	0.001287757073			
165.61705	0.0007846717914			
165.679547	0.0003657503144			
165.742044	0.0004416002703			
165.804541	0.0007844397809			
165.867038	0.0009627986678			
165.929535	0.0006896070759			
165.992032	-0.000138999848			
166.054529	-0.001291645486			
166.117026	-0.002022813271			
166.179523	-0.001541589265			
166.24202	-0.000001592095372			
166.304517	0.001327085744			
166.367014	0.001295632645			
166.429511	0.0001411081707			
166.492008	-0.0008113551075			
166.554505	-0.0006730556689			
166.617002	0.00009257707994			
166.679499	0.0003357914358			
166.741996	-0.0004204867237			
166.804493	-0.001500284219			
166.86699	-0.001885983065			
166.929487	-0.001219982247			
166.991984	-0.00005427504644			
167.054481	0.0006735983393			
167.116978	0.0004770609112			
167.179475	-0.0002288286212			
167.241972	-0.0004973795891			
167.304469	0.0002465550699			
167.366966	0.001616893689			
167.429463	0.002599822249			
167.49196	0.002449362286			
167.554457	0.001297627092			
167.616954	-0.000003942116712			
167.679451	-0.0006743834859			
167.741948	-0.0007043972797			
167.804445	-0.0007402904487			
167.866942	-0.001228397058			
167.929439	-0.001781838183			
167.991936	-0.0016314639			
168.054433	-0.0007017647974			
168.11693	0.0001439411047			
168.179427	0.0001400046701			
168.241924	-0.0004586873721			
168.304421	-0.0008366141905			
168.366918	-0.0007163105237			
168.429415	-0.0005113313307			
168.491912	-0.0004579991672			
168.554409	-0.0001794892599			
168.616906	0.0006278271316			
168.679403	0.001529848805			
168.7419	0.001816030274			
168.804397	0.001434754922			
168.866894	0.001016638088			
168.929391	0.0009718570619			
168.991888	0.001006437536			
169.054385	0.0006880451633			
169.116882	0.0001766918323			
169.179379	0.00007735703746			
169.241876	0.000617150256			
169.304373	0.001264825981			
169.36687	0.001317205471			
169.429367	0.0007155689398			
169.491864	0.0000574834199			
169.554361	-0.0001773174587			
169.616858	-0.0001565264002			
169.679355	-0.0002971598629			
169.741852	-0.0005449344066			
169.804349	-0.0004022921162			
169.866846	0.0003392647643			
169.929343	0.001230215686			
169.99184	0.001658354405			
170.054337	0.001498504047			
170.116834	0.00107735618			
170.179331	0.0006905822643			
170.241828	0.0004488249703			
170.304325	0.0004722843819			
170.366822	0.0008833089581			
170.429319	0.00152461725			
170.491816	0.001960221213			
170.554313	0.001862241879			
170.61681	0.001276480304			
170.679307	0.0005821108752			
170.741804	0.0002462428867			
170.804301	0.0004701260107			
170.866798	0.0009604837577			
170.929295	0.001139339674			
170.991792	0.0007519129069			
171.054289	0.0002192610054			
171.116786	0.0001508041613			
171.179283	0.0005041761426			
171.24178	0.0005629061597			
171.304277	-0.00006848674859			
171.366774	-0.0007666339208			
171.429271	-0.0005396391803			
171.491768	0.0007538220718			
171.554265	0.002209063257			
171.616762	0.002946773784			
171.679259	0.003036305572			
171.741756	0.003158640959			
171.804253	0.003589041459			
171.86675	0.003834850058			
171.929247	0.00329875841			
171.991744	0.002062652249			
172.054241	0.0008304106219			
172.116738	0.0001764682257			
172.179235	0.00002672089634			
172.241732	-0.0001180118731			
172.304229	-0.0005476027678			
172.366726	-0.0009930671983			
172.429223	-0.0009138285984			
172.49172	-0.0001073557267			
172.554217	0.0009868212693			
172.616714	0.001609119624			
172.679211	0.001339852732			
172.741708	0.000468271238			
172.804205	-0.0002985942365			
172.866702	-0.0004945253522			
172.929199	-0.0002370722896			
172.991696	0.00005339159923			
173.054193	0.0001370593778			
173.11669	0.00009001825313			
173.179187	0.0001111383832			
173.241684	0.0003449617513			
173.304181	0.0008223421025			
173.366678	0.00141305312			
173.429175	0.001818610848			
173.491672	0.001739004348			
173.554169	0.001133781078			
173.616666	0.0002590045819			
173.679163	-0.0005666497485			
173.74166	-0.001110927365			
173.804157	-0.001211476453			
173.866654	-0.0008667952235			
173.929151	-0.0004040473512			
173.991648	-0.0003446291851			
174.054145	-0.0009371985063			
174.116642	-0.001853038914			
174.179139	-0.002399221514			
174.241636	-0.002026197248			
174.304133	-0.0007173676808			
174.36663	0.0009281989683			
174.429127	0.002020099255			
174.491624	0.002037919431			
174.554121	0.001292027084			
174.616618	0.0006045518485			
174.679115	0.0004302940789			
174.741612	0.0004382418824			
174.804109	0.0001249792788			
174.866606	-0.000379894856			
174.929103	-0.0004835324725			
174.9916	-0.00002086459906			
175.054097	0.0004367926978			
175.116594	0.0002895355033			
175.179091	-0.0003327647533			
175.241588	-0.0007558537721			
175.304085	-0.0006097450252			
175.366582	-0.000219782508			
175.429079	-0.00008373867955			
175.491576	-0.0001513171795			
175.554073	0.0001416203211			
175.61657	0.001048455986			
175.679067	0.001904849235			
175.741564	0.001709822855			
175.804061	0.0004084821284			
175.866558	-0.0007906296799			
175.929055	-0.0006690762155			
175.991552	0.0005740177324			
176.054049	0.001550697282			
176.116546	0.001378168619			
176.179043	0.0005051310896			
176.24154	-0.0002304995736			
176.304037	-0.0005644303144			
176.366534	-0.0005785367767			
176.429031	-0.0002109053803			
176.491528	0.000435071225			
176.554025	0.0006806198719			
176.616522	-0.0001122542241			
176.679019	-0.001503432246			
176.741516	-0.002108413318			
176.804013	-0.00102846735			
176.86651	0.001125913822			
176.929007	0.002768574721			
176.991504	0.002719517357			
177.054001	0.001130620273			
177.116498	-0.0006571934942			
177.178995	-0.001131779013			
177.241492	0.0001516060339			
177.303989	0.002134462217			
177.366486	0.003199414257			
177.428983	0.002505600101			
177.49148	0.0004087440334			
177.553977	-0.00205536419			
177.616474	-0.003847705203			
177.678971	-0.004261790576			
177.741468	-0.003174497268			
177.803965	-0.00136388879			
177.866462	-0.0001601973			
177.928959	-0.0001466069936			
177.991456	-0.0004270218821			
178.053953	0.0002337777842			
178.11645	0.001784343497			
178.178947	0.002993602549			
178.241444	0.003030177737			
178.303941	0.002284322323			
178.366438	0.001606676302			
178.428935	0.001418757939			
178.491432	0.001831724764			
178.553929	0.002961040382			
178.616426	0.004470307464			
178.678923	0.005151939918			
178.74142	0.003823164541			
178.803917	0.0008611915818			
178.866414	-0.001657186894			
178.928911	-0.001770159386			
178.991408	0.0003894602933			
179.053905	0.002625944242			
179.116402	0.002941142023			
179.178899	0.001626499322			
179.241396	0.0006941155227			
179.303893	0.001402353967			
179.36639	0.002790867282			
179.428887	0.0027526486			
179.491384	0.0003151951492			
179.553881	-0.003419205711			
179.616378	-0.006340352333			
179.678875	-0.006968932905			
179.741372	-0.005317354691			
179.803869	-0.002668084493			
179.866366	-0.0006528865693			
179.928863	-0.0001681829542			
179.99136	-0.0007745388112			
180.053857	-0.001231679979			
180.116354	-0.0008325278489			
180.178851	-0.00005798866047			
180.241348	0.0002330325323			
180.303845	-0.00002602405815			
180.366342	-0.0001125611791			
180.428839	0.0004408126087			
180.491336	0.001226336117			
180.553833	0.001456019503			
180.61633	0.0008262592474			
180.678827	-0.0001900085292			
180.741324	-0.000779594719			
180.803821	-0.0005080450796			
180.866318	0.000268802562			
180.928815	0.0007340717098			
180.991312	0.0004798685137			
181.053809	0.000008609744886			
181.116306	0.0001763476964			
181.178803	0.001174749017			
181.2413	0.002334619126			
181.303797	0.002874627562			
181.366294	0.002591063104			
181.428791	0.001833013641			
181.491288	0.001041948574			
181.553785	0.0004893131523			
181.616282	0.0002624019755			
181.678779	0.0002162942369			
181.741276	0.00001867016233			
181.803773	-0.0005308524186			
181.86627	-0.001253272297			
181.928767	-0.001770509094			
181.991264	-0.001845951258			
182.053761	-0.001475414702			
182.116258	-0.0008065165301			
182.178755	-0.0001260056711			
182.241252	0.0002357652267			
182.303749	0.0002265031217			
182.366246	0.0001951914602			
182.428743	0.0004642649394			
182.49124	0.0008704137684			
182.553737	0.0009629405205			
182.616234	0.0005909291963			
182.678731	0.00001506737045			
182.741228	-0.0005526698364			
182.803725	-0.00116682276			
182.866222	-0.001774602297			
182.928719	-0.001944492013			
182.991216	-0.00127036284			
183.053713	0.00002750963319			
183.11621	0.001153794131			
183.178707	0.001498370541			
183.241204	0.001229295216			
183.303701	0.001014523701			
183.366198	0.001237273941			
183.428695	0.001602502908			
183.491192	0.001562490388			
183.553689	0.001052797717			
183.616186	0.0005790929226			
183.678683	0.0005384688289			
183.74118	0.000712049062			
183.803677	0.0006163956312			
183.866174	0.0002316592388			
183.928671	0.00005582851487			
183.991168	0.0003959939187			
184.053665	0.0009552390469			
184.116162	0.001277349888			
184.178659	0.001318324085			
184.241156	0.001294213421			
184.303653	0.001103584421			
184.36615	0.000294892859			
184.428647	-0.001261312972			
184.491144	-0.00289674256			
184.553641	-0.003593232549			
184.616138	-0.002946117339			
184.678635	-0.00155120176			
184.741132	-0.000366696219			
184.803629	0.000191292787			
184.866126	0.0004040168272			
184.928623	0.000614753609			
184.99112	0.0007224011617			
185.053617	0.0004453282878			
185.116114	-0.0001175913614			
185.178611	-0.000509113856			
185.241108	-0.0005020695908			
185.303605	-0.0003554248163			
185.366102	-0.0003718994917			
185.428599	-0.0004620592379			
185.491096	-0.0003630340851			
185.553593	-0.000125658271			
185.61609	-0.00007750776193			
185.678587	-0.0003125746552			
185.741084	-0.0004803544001			
185.803581	-0.0001870652279			
185.866078	0.0005260838771			
185.928575	0.001208064712			
185.991072	0.001429724398			
186.053569	0.001117874693			
186.116066	0.0005166775923			
186.178563	-0.00008693723424			
186.24106	-0.0005413060638			
186.303557	-0.0007483472943			
186.366054	-0.0005461162544			
186.428551	0.0001450653667			
186.491048	0.001055545165			
186.553545	0.001634840307			
186.616042	0.001508779414			
186.678539	0.0007964139739			
186.741036	-0.00009917377329			
186.803533	-0.000879608568			
186.86603	-0.001382983399			
186.928527	-0.001418691257			
186.991024	-0.0009165316432			
187.053521	-0.0002511514116			
187.116018	-0.00007163349208			
187.178515	-0.0006056440095			
187.241012	-0.001318902523			
187.303509	-0.001463314433			
187.366006	-0.0008797743127			
187.428503	-0.00009801147918			
187.491	0.0003427415169			
187.553497	0.000468657324			
187.615994	0.0006290491115			
187.678491	0.0008375357383			
187.740988	0.0006668820801			
187.803485	-0.0000438506207			
187.865982	-0.000611855658			
187.928479	-0.0001088920932			
187.990976	0.001396920779			
188.053473	0.002611406125			
188.11597	0.002294209141			
188.178467	0.0006960496773			
188.240964	-0.0006558681914			
188.303461	-0.0007088692948			
188.365958	0.0002101661608			
188.428455	0.001221490351			
188.490952	0.001817363686			
188.553449	0.001845242507			
188.615946	0.001216082875			
188.678443	0.0001079245653			
188.74094	-0.0008665314239			
188.803437	-0.001247137505			
188.865934	-0.001321391297			
188.928431	-0.001611655824			
188.990928	-0.001908690258			
189.053425	-0.001484796695			
189.115922	-0.0003617267312			
189.178419	0.0003680286355			
189.240916	-0.00009094575732			
189.303413	-0.001116143207			
189.36591	-0.00150025992			
189.428407	-0.001029167491			
189.490904	-0.000518471821			
189.553401	-0.0004356094248			
189.615898	-0.0003262850361			
189.678395	0.0001943857073			
189.740892	0.0006776102929			
189.803389	0.0005825403322			
189.865886	0.0002372293294			
189.928383	0.0003206019697			
189.99088	0.000630010706			
190.053377	0.0002057260297			
190.115874	-0.001195916916			
190.178371	-0.002425461151			
190.240868	-0.002164577458			
190.303365	-0.0004340459752			
190.365862	0.001556907289			
190.428359	0.002702877459			
190.490856	0.002671443409			
190.553353	0.001651101747			
190.61585	0.0001674174492			
190.678347	-0.0008586266786			
190.740844	-0.0006178400349			
190.803341	0.0006360389773			
190.865838	0.001579873127			
190.928335	0.001211153395			
190.990832	-0.000008879107496			
191.053329	-0.0008098616498			
191.115826	-0.0006569846257			
191.178323	-0.000105073004			
191.24082	0.0002330946017			
191.303317	0.0003829803563			
191.365814	0.0005612393126			
191.428311	0.0006558773618			
191.490808	0.0005203227577			
191.553305	0.0003511890233			
191.615802	0.000321253278			
191.678299	0.0001477432218			
191.740796	-0.0004492456401			
191.803293	-0.001025861753			
191.86579	-0.0007554169385			
191.928287	0.0004442426895			
191.990784	0.001634401135			
192.053281	0.001919266758			
192.115778	0.001358018922			
192.178275	0.0005540372435			
192.240772	-0.0001847959189			
192.303269	-0.0008364649091			
192.365766	-0.00118131089			
192.428263	-0.0009220724011			
192.49076	-0.0002282880986			
192.553257	0.0003399132868			
192.615754	0.0005291866467			
192.678251	0.0006014397905			
192.740748	0.0007666871442			
192.803245	0.000850950191			
192.865742	0.000700666388			
192.928239	0.0005074088126			
192.990736	0.00047053611			
193.053233	0.0004742815039			
193.11573	0.0003968035877			
193.178227	0.0004336499837			
193.240724	0.0007344262105			
193.303221	0.000986871395			
193.365718	0.0008268294454			
193.428215	0.0005032031511			
193.490712	0.00059489223			
193.553209	0.001041651793			
193.615706	0.001127660864			
193.678203	0.0005706083455			
193.7407	-0.00001563769042			
193.803197	-0.00004179755873			
193.865694	0.0001084102956			
193.928191	-0.0003852940398			
193.990688	-0.001528468085			
194.053185	-0.002396924614			
194.115682	-0.002290241173			
194.178179	-0.001525382564			
194.240676	-0.0008777191567			
194.303173	-0.0005996683419			
194.36567	-0.000276024188			
194.428167	0.0004443533949			
194.490664	0.001302200437			
194.553161	0.001747349289			
194.615658	0.001572153792			
194.678155	0.00108843114			
194.740652	0.0006856673378			
194.803149	0.0003401608452			
194.865646	-0.0002288898116			
194.928143	-0.0009683402384			
194.99064	-0.001360984447			
195.053137	-0.001031309055			
195.115634	-0.0002432847526			
195.178131	0.0004326268131			
195.240628	0.0007676469665			
195.303125	0.0009246698872			
195.365622	0.0009987025382			
195.428119	0.0008799812849			
195.490616	0.0005906335817			
195.553113	0.0004002727127			
195.61561	0.0004689272603			
195.678107	0.0006389674267			
195.740604	0.0007285334004			
195.803101	0.0008073403633			
195.865598	0.0009853518282			
195.928095	0.001126105357			
195.990592	0.001029607559			
196.053089	0.0007548925783			
196.115586	0.0004943974926			
196.178083	0.0001824560541			
196.24058	-0.0004637045234			
196.303077	-0.001410533335			
196.365574	-0.002046707417			
196.428071	-0.001683402572			
196.490568	-0.0003450285121			
196.553065	0.001102109687			
196.615562	0.001715773942			
196.678059	0.001295958985			
196.740556	0.0004401251378			
196.803053	-0.00008326628004			
196.86555	0.00005022808284			
196.928047	0.0006204887392			
196.990544	0.001157313905			
197.053041	0.001214862113			
197.115538	0.0005282552218			
197.178035	-0.0007612320288			
197.240532	-0.001982777803			
197.303029	-0.002373804364			
197.365526	-0.001836444964			
197.428023	-0.001046652562			
197.49052	-0.0006173860658			
197.553017	-0.0003174697733			
197.615514	0.000529274096			
197.678011	0.001887752272			
197.740508	0.002712103823			
197.803005	0.002094321331			
197.865502	0.0004559860247			
197.927999	-0.0008406175571			
197.990496	-0.001005067185			
198.052993	-0.0005521541106			
198.11549	-0.0003692551225			
198.177987	-0.0004286363518			
198.240484	-0.0000091886276			
198.302981	0.0009438958993			
198.365478	0.001439604838			
198.427975	0.0007755303841			
198.490472	-0.0002967193074			
198.552969	-0.0004244226979			
198.615466	0.0005596494122			
198.677963	0.001416459581			
198.74046	0.001152461596			
198.802957	0.0002345739537			
198.865454	-0.0001994898464			
198.927951	0.000180133707			
198.990448	0.0007265046317			
199.052945	0.0008052956166			
199.115442	0.0003548335372			
199.177939	-0.0003980576147			
199.240436	-0.00113474469			
199.302933	-0.001312641274			
199.36543	-0.0004812235068			
199.427927	0.0009838813439			
199.490424	0.001917685119			
199.552921	0.001532279852			
199.615418	0.0003295749401			
199.677915	-0.0005157637204			
199.740412	-0.0005198446704			
199.802909	-0.0002264210697			
199.865406	-0.0003055919696			
199.927903	-0.0008083768944			
199.9904	-0.001401467759			
200.052897	-0.001896699714			
200.115394	-0.002230056474			
